Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,110064192,16,870,435,0,54.375,148.5807861,746,0,106.5714286,270.8998436,21.46020388,0.272568212,3795316.966,4919889.253,10200000,31,110000000,7335210.0,4590489.453,10200000,36246,110000000,8463690.538,3790893.073,10200000,21979,520,456,0.145369713,0.127198499,0,746,76.19354839,209.0863329,43717.09462,0,1,0,78.73333333,870,29200,349,2,32,52118.0,191721,35853,9950441.091,10200000,7556052,Normal Traffic
443,90077701,3,18,6,6,6.0,0.0,0,0,0.0,0.0,0.1998274801,0.06660916,18015540.2,24636352.9380119,45007309,23633,90054068,45027034.0,5567.7587950629,45030971,45023097,90054039,45027019.5,5756.5563056397,45031090,45022949,60,96,0.03330458,0.03330458,0,6,3.4285714286,3.2071349029,10.2857142857,0,0,1,4.0,18,250,1129,2,20,23721.5,23781,23662,45003312.5,45007309,44999316,Normal Traffic
49732,4,2,37,37,0,18.5,26.1629509,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,0,500000.0,0.0,0,37,24.66666667,21.36195996,456.3333333,0,0,1,37.0,37,975,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
123,162,2,96,48,48,48.0,0.0,48,48,48.0,0.0,1185185.185,24691.35802,54.0,53.8423625,111,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,40,40,12345.67901,12345.67901,48,48,48.0,0.0,0.0,0,0,0,60.0,96,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,164,2,58,29,29,29.0,0.0,83,83,83.0,0.0,1365853.659,24390.2439,54.66666667,88.62467677,157,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,64,64,12195.12195,12195.12195,29,83,50.6,29.57701811,874.8,0,0,0,63.25,58,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,206,2,76,38,38,38.0,0.0,90,90,90.0,0.0,1242718.447,19417.47573,68.66666667,78.0790198,155,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,64,64,9708.737864,9708.737864,38,90,58.8,28.48157299,811.2,0,0,0,73.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,78883,2,92,46,46,46.0,0.0,62,62,62.0,0.0,2738.232572,50.7080106,26294.33333,45537.05911,78876,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,64,25.3540053,25.3540053,46,62,52.4,8.76356092,76.8,0,0,0,65.5,92,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,25558,2,90,45,45,45.0,0.0,171,171,171.0,0.0,16902.73104,156.5067689,8519.333333,14752.45411,25554,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,64,80,78.25338446,78.25338446,45,171,95.4,69.01304225,4762.8,0,0,0,119.25,90,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5926935,6,306,224,0,51.0,87.32926199,145,0,36.25,72.5,76.09329274,1.687212699,658548.3333,1857319.973,5609832,4,5926935,1185387.0,2542506.331,5732712,48,232437,77479.0,73868.53741,147116,4,132,92,1.01232762,0.67488508,0,224,41.0,75.01466523,5627.2,0,1,0,45.1,306,8192,75,3,20,317055.0,317055,317055,5609832.0,5609832,5609832,Normal Traffic
80,92348,5,518,518,0,103.6,231.656642469,494,0,164.6666666667,285.2110329797,10958.5481006627,86.6288387404,13192.5714285714,17175.7105321938,36374,70,92348,23087.0,27249.2538980428,55009,388,55506,27753.0,12993.794211084,36941,18565,172,104,54.1430242128,32.4858145277,0,518,112.4444444444,223.2056849137,49820.7777777778,0,1,0,126.5,518,65535,340,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,180,2,116,58,58,58.0,0.0,90,90,90.0,0.0,1644444.444,22222.22222,60.0,98.72689603,174,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,11111.11111,11111.11111,58,90,70.8,17.52712184,307.2,0,0,0,88.5,116,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,48342,2,94,47,47,47.0,0.0,128,128,128.0,0.0,7240.0810889082,82.7437838732,16114.0,27904.204539818,48335,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,64,41.3718919366,41.3718919366,47,128,79.4,44.3655271579,1968.3,0,0,0,99.25,94,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,792,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2525.252525,792.0,0.0,792,792,792,792.0,0.0,792,792,0,0.0,0.0,0,0,64,0,2525.252525,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,251,-1,0,32,0.0,0,0,0.0,0,0,DoS
37638,43,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,1,0.0,0,16384,245,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,62738,2,82,41,41,41.0,0.0,109,109,109.0,0.0,4781.79094,63.75721253,20912.66667,36173.30986,62682,7,49,49.0,0.0,49,49,7,7.0,0.0,7,7,40,40,31.87860627,31.87860627,41,109,68.2,37.24513391,1387.2,0,0,0,85.25,82,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,79681,2,70,35,35,35.0,0.0,152,152,152.0,0.0,4693.716193,50.20017319,26560.33333,45999.5167,79676,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,80,64,25.1000866,25.1000866,35,152,81.8,64.08353923,4106.7,0,0,0,102.25,70,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
443,5643660,7,599,517,0,85.5714285714,191.3085266813,160,0,53.3333333333,92.3760430703,134.4871944802,1.7718997955,627073.333333333,1833670.01900553,5516525,3,5643660,940610.0,2274371.65446336,5583103,3,103925,51962.5,21141.7856506966,66912,37013,232,104,1.2403298569,0.5315699387,0,517,69.0,156.2305987955,24408.0,0,1,0,75.9,599,29200,59,3,32,127132.0,127132,127132,5516525.0,5516525,5516525,Normal Traffic
443,14769212,11,1419,626,0,129.0,209.7660602,1428,0,537.3333333,564.2670024,423.5161632,1.354168388,777326.9474,2403290.621,9964758,48,14800000,1476921.2,3237945.268,9964758,322,10700000,1333844.75,3541152.709,10100000,48,232,204,0.744792613,0.609375774,0,1428,297.8571429,441.9103173,195284.7286,0,1,0,312.75,1419,8192,252,10,20,706290.0,706290,706290,9964758.0,9964758,9964758,Normal Traffic
53,41821746,2,89,46,43,44.5,2.121320344,132,62,97.0,49.49747468,6.766814566,0.095644022,13900000.0,24000000.0,41700000,30063,41700000,41700000.0,0.0,41700000,41700000,41800000,41800000.0,0.0,41800000,41800000,52,52,0.047822011,0.047822011,43,132,65.8,37.75182115,1425.2,0,0,0,82.25,89,-1,-1,1,20,30063.0,30063,30063,41700000.0,41700000,41700000,Normal Traffic
80,115670209,16,517,433,0,32.3125,106.8604815,746,0,53.71428571,199.2599495,10.97084557,0.259358051,3988627.897,4857805.852,10000000,53,116000000,7711347.267,4123559.01,10000000,143,110000000,8492467.923,3756297.967,10000000,20511,332,424,0.138324294,0.121033757,0,746,40.93548387,151.9427382,23086.5957,0,1,0,42.3,517,8192,343,15,20,60378.63636,291799,36673,9975706.182,10000000,9800565,Normal Traffic
80,115700037,89,1436,721,0,16.1348314607,107.0204091635,2896,0,1330.7244897959,637.879812559,1139.5588404177,1.6162484028,622043.209677419,2388610.24527531,10028548,2,115700037,1314773.14772727,3357146.27171192,10051915,49,110916506,1143469.13402062,3200616.58853604,10061596,48,2856,3144,0.7692305232,0.8470178795,0,2896,701.3138297872,806.3068459719,650130.729861191,0,1,0,705.064171123,1436,29200,63,2,32,61891.2727272727,434097,23195,10021467.1818182,10028548,9999791,Normal Traffic
443,121755,17,721,485,0,42.4117647059,119.4937544516,2933,0,1431.5,1203.8754449512,288094.944766129,336.7418175845,3043.875,8326.8756174256,33157,1,121755,7609.6875,13574.9497861257,35827,48,75825,3296.7391304348,8942.8749354261,31435,1,556,776,139.6246560716,197.1171615129,0,2933,835.1666666667,1142.0860442718,1304360.53252033,0,1,0,855.5365853659,721,65535,5064,5,32,0.0,0,0,0.0,0,0,Normal Traffic
22,118,1,6,6,6,6.0,0.0,6,6,6.0,0.0,101694.9153,16949.15254,118.0,0.0,118,118,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,8474.576271,8474.576271,6,6,6.0,0.0,0.0,0,0,1,9.0,6,256,245,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,4405458,5,135,46,6,27.0,20.1246118,46,46,46.0,0.0,41.08539907,1.36194693,881091.6,1837858.546,4165590,3,4405458,1101364.5,2045709.151,4165590,3,0,0.0,0.0,0,0,100,20,1.134955775,0.226991155,6,46,32.42857143,18.86670032,355.952381,0,0,1,37.83333333,135,258,360,4,20,0.0,0,0,0.0,0,0,Normal Traffic
53,54031,2,64,32,32,32.0,0.0,249,249,249.0,0.0,10401.4362125447,74.0315744665,18010.3333333333,31188.750220766,54024,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,37.0157872333,37.0157872333,32,249,118.8,118.8557949786,14126.7,0,0,0,148.5,64,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,178,2,90,45,45,45.0,0.0,83,83,83.0,0.0,1438202.247,22471.91011,59.33333333,61.78457197,126,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,40,40,11235.95506,11235.95506,45,83,60.2,20.81345719,433.2,0,0,0,75.25,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
62526,99739741,5,11607,8760,0,2321.4,3802.315321,20,0,6.8,5.006662228,117.0546452,0.150391407,7124267.214,23500000.0,88200000,1,99700000,24900000.0,49900000.0,99700000,184,99700000,11100000.0,29200000.0,88200000,1,112,212,0.050130469,0.100260938,0,8760,730.0625,2254.591773,5083184.063,0,0,1,778.7333333,11607,229,256,3,20,28913.0,28913,28913,49800000.0,88200000,11500000,Normal Traffic
52048,30,1,6,6,6,6.0,0.0,6,6,6.0,0.0,400000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,33333.33333,33333.33333,6,6,6.0,0.0,0.0,0,0,1,9.0,6,946,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,54308,2,84,42,42,42.0,0.0,155,155,155.0,0.0,7254.916403,73.65397363,18102.66667,31188.59723,54116,4,4,4.0,0.0,4,4,188,188.0,0.0,188,188,64,64,36.82698682,36.82698682,42,155,87.2,61.892649,3830.7,0,0,0,109.0,84,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,61408,2,60,30,30,30.0,0.0,132,132,132.0,0.0,5276.1855132882,65.1380927566,20469.3333333333,35408.0331327982,61355,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,40,40,32.5690463783,32.5690463783,30,132,70.8,55.8677008655,3121.2,0,0,0,88.5,60,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,1288346,6,36,6,6,6.0,0.0,0,0,0.0,0.0,27.94280418,4.657134031,257669.2,574828.7689,1285954,191,1288346,257669.2,574828.7689,1285954,191,0,0.0,0.0,0,0,120,0,4.657134031,0.0,6,6,6.0,0.0,0.0,0,0,1,7.0,36,256,-1,5,20,0.0,0,0,0.0,0,0,DDoS
80,356713,4,720,360,0,180.0,207.8460969,5792,0,1656.428571,2118.227235,34523.55255,30.83711555,35671.3,74359.57973,211963,6,223973,74657.66667,119061.1352,211963,6,356698,59449.66667,96415.3828,224207,49,136,232,11.21349656,19.62361899,0,5792,1026.25,1751.584743,3068049.114,0,1,0,1119.545455,720,29200,235,2,32,0.0,0,0,0.0,0,0,DoS
53,23683,2,60,30,30,30.0,0.0,62,62,62.0,0.0,7769.285986,168.8975214,7894.333333,13668.19027,23677,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,84.44876071,84.44876071,30,62,42.8,17.52712184,307.2,0,0,0,53.5,60,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,62845,1,62,62,62,62.0,0.0,94,94,94.0,0.0,2482.297717,31.8243297,62845.0,0.0,62845,62845,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,15.91216485,15.91216485,62,94,72.66666667,18.47520861,341.3333333,0,0,0,109.0,62,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
57294,42,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.0476190476,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,23809.5238095238,23809.5238095238,0,0,0.0,0.0,0.0,0,0,1,0.0,0,8192,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,72903,2,82,41,41,41.0,0.0,73,73,73.0,0.0,3127.443315,54.86742658,24301.0,41924.39971,72711,0,0,0.0,0.0,0,0,192,192.0,0.0,192,192,64,64,27.43371329,27.43371329,41,73,53.8,17.52712184,307.2,0,0,0,67.25,82,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,8331294,28,2016,395,0,72.0,144.8496027,2920,0,1272.487179,1008.31498,6198.67694,8.04196803,126231.7273,962018.5142,7819639,2,511655,18950.18519,44518.4242,223907,111,8301729,218466.5526,1303825.705,8043405,2,572,792,3.36082246,4.68114557,0,2920,759.4558824,971.8067254,944408.3115,0,1,0,770.7910448,2016,8192,159,27,20,0.0,0,0,0.0,0,0,Normal Traffic
2222,41,1,2,2,2,2.0,0.0,6,6,6.0,0.0,195121.9512,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,24390.2439,24390.2439,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,5983558,2,112,56,56,56.0,0.0,174,116,145.0,41.01219331,67.18410685,0.668498576,1994519.333,3433428.377,5959078,563,5982995,5982995.0,0.0,5982995,5982995,5959641,5959641.0,0.0,5959641,5959641,64,64,0.334249288,0.334249288,56,174,91.6,52.88478042,2796.8,0,0,0,114.5,112,-1,-1,1,32,23917.0,23917,23917,5959078.0,5959078,5959078,Normal Traffic
443,370,3,43,31,6,14.33333333,14.43375673,0,0,0.0,0.0,116216.2162,8108.108108,185.0,257.3868684,367,3,370,185.0,257.3868684,367,3,0,0.0,0.0,0,0,60,0,8108.108108,0.0,6,31,12.25,12.5,156.25,0,0,1,16.33333333,43,252,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
443,160,3,31,31,0,10.33333333,17.89785834,0,0,0.0,0.0,193750.0,18750.0,80.0,45.254834,112,48,160,80.0,45.254834,112,48,0,0.0,0.0,0,0,60,0,18750.0,0.0,0,31,7.75,15.5,240.25,0,0,1,10.33333333,31,64055,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,1864197,3,26,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,6240.22032,4.827815944,233024.625,658803.8859,1863481,3,571,285.5,365.5742059,544,27,1864182,372836.4,833295.7063,1863481,3,72,132,1.609271981,3.218543963,0,5755,1163.3,2131.87096,4544873.789,0,1,0,1292.555556,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
80,16295,2,12,6,6,6.0,0.0,0,0,0.0,0.0,736.4222154035,122.7370359006,16295.0,0.0,16295,16295,16295,16295.0,0.0,16295,16295,0,0.0,0.0,0,0,40,0,122.7370359006,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,64003,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,35324,2,62,31,31,31.0,0.0,137,137,137.0,0.0,9511.9465519194,113.2374589514,11774.6666666667,20389.1247564316,35318,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,40,56.6187294757,56.6187294757,31,137,73.4,58.0585910955,3370.8,0,0,0,91.75,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,84283050,8,340,340,0,42.5,120.2081528,4344,0,1932.5,1754.831473,141.6061711,0.166106946,6483311.538,23300000.0,84100000,1,84100000,12000000.0,31800000.0,84100000,1,147388,29477.6,59257.04441,135075,34,264,200,0.094918255,0.071188691,0,4344,795.6666667,1424.876519,2030273.095,0,0,1,852.5,340,274,235,1,32,1001.0,1001,1001,84100000.0,84100000,84100000,DoS
53,30249,1,54,54,54,54.0,0.0,82,82,82.0,0.0,4496.0163972363,66.1178881947,30249.0,0.0,30249,30249,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,33.0589440973,33.0589440973,54,82,63.3333333333,16.1658075373,261.3333333333,0,0,0,95.0,54,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53438,4,2,12,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,360,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,63182460,7,175,46,0,25.0,22.24859546,46,46,46.0,0.0,5.68195667,0.174098951,6318246.0,18500000.0,58800000,3,63200000,10500000.0,23700000.0,58800000,3,59100000,19700000.0,33900000.0,58900000,121440,164,80,0.110790241,0.063308709,0,46,33.75,19.67058256,386.9318182,0,0,1,36.81818182,175,258,132,4,20,156785.0,156785,156785,58800000.0,58800000,58800000,Normal Traffic
53,218,2,76,38,38,38.0,0.0,102,102,102.0,0.0,1284403.66972477,18348.623853211,72.6666666667,121.5414881155,213,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,64,64,9174.3119266055,9174.3119266055,38,102,63.6,35.0542436803,1228.8,0,0,0,79.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,85653251,7,368,362,0,52.57142857,136.4634959,5792,0,1656.428571,2118.227235,139.6677868,0.163449721,6588711.615,23700000.0,85500000,1,85500000,14300000.0,34900000.0,85500000,1,150621,25103.5,53803.73128,134164,46,220,232,0.081724861,0.081724861,0,5792,797.5333333,1619.475174,2622699.838,0,0,1,854.5,368,251,235,2,20,5.0,5,5,85500000.0,85500000,85500000,DoS
80,674208,4,24,6,6,6.0,0.0,0,0,0.0,0.0,35.59732308,5.93288718,224736.0,387523.4071,672208,1,674208,224736.0,387523.4071,672208,1,0,0.0,0.0,0,0,80,0,5.93288718,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
53,120951,1,48,48,48,48.0,0.0,142,142,142.0,0.0,1570.8840770229,16.5356218634,120951.0,0.0,120951,120951,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,8.2678109317,8.2678109317,48,142,79.3333333333,54.2709253038,2945.3333333333,0,0,0,119.0,48,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
38145,50396,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,59.52853401,25198.0,35605.65486,50375,21,50396,50396.0,0.0,50396,50396,0,0.0,0.0,0,0,64,32,39.68568934,19.84284467,0,0,0.0,0.0,0.0,0,0,1,0.0,0,58,237,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5922906,10,291,291,0,29.1,92.02227991,2920,0,1713.8,1235.840686,1495.887323,2.532540614,423064.7143,1270715.061,4813314,3,5922906,658100.6667,1565223.453,4813314,3,951981,237995.25,161329.2878,479970,155017,272,112,1.68836041,0.844180205,0,2920,553.75,1031.930779,1064881.133,0,1,0,590.6666667,291,8192,237,1,20,0.0,0,0,0.0,0,0,Normal Traffic
445,11067175,24,7630,2829,0,317.9166667,658.2025535,260,0,122.5,95.07365566,910.801537,3.975720995,257376.1628,1647986.128,10800000,1,11100000,481181.5217,2252162.483,10800000,1,11100000,582474.5789,2524921.141,11000000,3,496,416,2.168575088,1.807145907,0,2829,224.0,490.9164435,240998.9545,0,1,0,229.0909091,7630,8192,63417,22,20,256068.0,256068,256068,10800000.0,10800000,10800000,Normal Traffic
37305,45970,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.25995214,22985.0,32433.57384,45919,51,45970,45970.0,0.0,45970,45970,0,0.0,0.0,0,0,64,32,43.50663476,21.75331738,0,0,0.0,0.0,0.0,0,0,1,0.0,0,37,349,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,302,2,78,39,39,39.0,0.0,178,178,178.0,0.0,1437086.093,13245.03311,100.6666667,172.6277305,300,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,64,64,6622.516556,6622.516556,39,178,94.6,76.13343549,5796.3,0,0,0,118.25,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,36756,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54.41288497,36756.0,0.0,36756,36756,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,27.20644249,27.20644249,0,0,0.0,0.0,0.0,0,0,1,0.0,0,284,972,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,64345664,23,3148,595,0,136.8695652,226.2495212,1460,2,510.65,567.7891821,207.644139,0.668265697,1532039.619,3524507.142,10000000,25,64300000,2924802.909,4497539.69,10100000,1219,64300000,3383929.842,4698461.671,10100000,49,472,404,0.357444443,0.310821254,0,1460,303.6590909,453.4212551,205590.8346,0,1,0,310.7209302,3148,8192,35700,22,20,710659.8333,4009997,50569,9995849.667,10000000,9975687,Normal Traffic
53,46760,1,51,51,51,51.0,0.0,99,99,99.0,0.0,3207.869974,42.77159966,46760.0,0.0,46760,46760,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,21.38579983,21.38579983,51,99,67.0,27.71281292,768.0,0,0,0,100.5,51,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30761,2,94,47,47,47.0,0.0,110,110,110.0,0.0,10207.73057,130.0347843,10253.66667,17756.40756,30757,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,64,64,65.01739215,65.01739215,47,110,72.2,34.50652112,1190.7,0,0,0,90.25,94,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,178,2,68,34,34,34.0,0.0,79,79,79.0,0.0,1269662.921,22471.91011,59.33333333,96.70746266,171,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,64,64,11235.95506,11235.95506,34,79,52.0,24.64751509,607.5,0,0,0,65.0,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,67126,3,433,427,0,144.3333333,244.8148961,2266,2,570.0,1130.668239,40416.53011,104.2815005,11187.66667,16644.96201,32692,11,33473,16736.5,22611.15354,32725,748,34476,11492.0,19078.25534,33515,11,72,84,44.69207163,59.58942884,0,2266,339.125,792.5682373,628164.4107,0,1,0,387.5714286,433,8192,30016,2,20,0.0,0,0,0.0,0,0,Normal Traffic
443,138,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14492.75362,138.0,0.0,138,138,138,138.0,0.0,138,138,0,0.0,0.0,0,0,64,0,14492.75362,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,260,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
50538,77,1,6,6,6,6.0,0.0,6,6,6.0,0.0,155844.1558,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,12987.01299,12987.01299,6,6,6.0,0.0,0.0,0,0,1,9.0,6,115,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,266,2,70,35,35,35.0,0.0,83,83,83.0,0.0,887218.045112782,15037.5939849624,88.6666666667,148.3790191817,260,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,7518.7969924812,7518.7969924812,35,83,54.2,26.2906827602,691.2,0,0,0,67.75,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,180,2,80,40,40,40.0,0.0,97,97,97.0,0.0,1522222.222,22222.22222,60.0,62.23343153,127,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,40,40,11111.11111,11111.11111,40,97,62.8,31.22018578,974.7,0,0,0,78.5,80,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,10111465,9,3390,1583,0,376.6666667,653.3967019,1689,2,532.7272727,702.7025104,914.8031467,1.97795275,532182.3684,2292610.655,9999353,1,112109,14013.625,16705.57828,35548,18,10100000,1007911.7,3159318.683,9999381,1,192,224,0.890078737,1.087874012,0,1689,440.4761905,658.6958038,433880.1619,0,1,0,462.5,3390,8192,35040,8,20,112109.0,112109,112109,9999353.0,9999353,9999353,Normal Traffic
53,31093,2,56,28,28,28.0,0.0,109,109,109.0,0.0,8812.272859,128.6463191,10364.33333,17908.26416,31043,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,64,64,64.32315955,64.32315955,28,109,60.4,44.36552716,1968.3,0,0,0,75.5,56,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,9920671,5,1046,592,0,209.2,290.5842391,851,0,277.1666667,429.561831,273.0662069,1.108795968,992067.1,3031408.69,9618915,108,301756,75439.0,53763.85921,127810,191,9835482,1967096.4,4301216.068,9660967,793,112,128,0.503998167,0.6047978,0,851,225.75,347.5326342,120778.9318,0,1,0,246.2727273,1046,8192,24406,2,20,301756.0,301756,301756,9618915.0,9618915,9618915,Normal Traffic
5902,89,1,2,2,2,2.0,0.0,6,6,6.0,0.0,89887.64045,22471.91011,89.0,0.0,89,89,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,11235.95506,11235.95506,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
8080,1006904,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.87658009,5.95886003,201380.8,275083.1491,505843,383,1006268,503134.0,4372.748335,506226,500042,1006521,503260.5,4311.230045,506309,500212,92,60,2.979430015,2.979430015,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots
53,48578,2,62,31,31,31.0,0.0,80,80,80.0,0.0,4569.969945,82.34180082,16192.66667,28043.05729,48574,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,64,64,41.17090041,41.17090041,31,80,50.6,26.83840532,720.3,0,0,0,63.25,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,360440,19,830,227,0,43.68421053,75.21750139,2920,0,1220.411765,1006.166801,59862.94529,99.87792698,10298.28571,27073.43734,149713,3,360440,20024.44444,35750.59182,149713,3,337407,21087.9375,46151.38801,173039,48,392,352,52.71335035,47.16457663,0,2920,583.1621622,898.6569458,807584.3063,0,1,0,599.3611111,830,8192,127,7,20,0.0,0,0,0.0,0,0,Normal Traffic
